"","x"
"7600",7406.98130395409
"7601",8182.3847866435
"7602",3623.39816739445
"7603",5411.73646779428
"7604",5154.18217161752
"7605",950.468835351639
"7606",3170.91754100798
"7607",1109.38362820708
"7608",1839.10012587224
"7609",6051.09146577434
"7610",1937.51741660945
"7611",5837.3399189841
"7612",2753.2328001376
"7613",1853.44166210957
"7614",6131.88908984605
"7615",2516.80915558938
"7616",2867.06923291367
"7617",5697.43485696125
"7618",4873.45733340102
"7619",6901.47427355009
"7620",2090.92067223688
"7621",5171.19756430184
"7622",3183.80159210763
"7623",4438.8712972803
"7624",9220.91489906958
"7625",2651.902616582
"7626",7662.02287949144
"7627",6217.26126985776
"7628",3534.14592167438
"7629",3024.96616563539
"7630",4346.61734494602
"7631",5738.61135837098
"7632",5957.9021064518
"7633",3750.31163411314
"7634",4564.58993100846
"7635",5998.76764956833
"7636",5227.41137594444
"7637",7789.62957011908
"7638",7392.56104577752
"7639",6061.43455269589
"7640",4586.51249522646
"7641",2655.80322462716
"7642",9191.20391676505
"7643",10151.8373568231
"7644",4633.41272416967
"7645",3918.15229113359
"7646",5546.51154709101
"7647",4860.06375501875
"7648",8478.60366639501
"7649",10294.6625693297
"7650",4664.94137051317
"7651",7162.30235287442
"7652",6357.36316605459
"7653",3559.05832684063
"7654",6046.02012163505
"7655",2957.72570895246
"7656",3478.45178660093
"7657",9654.83663896692
"7658",4507.07444654003
"7659",5382.24951954087
"7660",6193.31863853417
"7661",2925.01784909528
"7662",7948.36436556402
"7663",2685.92957872385
"7664",2818.38678668503
"7665",2565.28285064176
"7666",2247.82628647488
"7667",3736.88641821587
"7668",4618.0851922353
"7669",3403.92795176152
"7670",6444.72090197564
"7671",9842.3891910541
"7672",3071.40441979253
"7673",5499.66248112707
"7674",5790.42441166827
"7675",6736.81547427864
"7676",6604.44182448491
"7677",3185.53184735565
"7678",3764.67779999814
"7679",8507.61277555785
"7680",3084.23019964097
"7681",3228.15500018117
"7682",1985.55907750479
"7683",5302.02594013605
"7684",8257.12948498293
"7685",9740.31395064626
"7686",10073.769635103
"7687",2982.74991297629
"7688",2780.90349010669
"7689",8564.68331044138
"7690",1776.98879106384
"7691",7897.26268643624
"7692",3947.63319418824
"7693",5705.85972849908
"7694",5311.40168958495
"7695",6477.01452257484
"7696",3786.5547576588
"7697",5084.77755391755
"7698",6576.75298818102
"7699",4392.25451334356
"7700",3529.6086607537
"7701",5211.5599323482
"7702",8820.47605974035
"7703",6226.16884739074
"7704",8074.85089060315
"7705",9841.90988424153
"7706",3882.69419076887
"7707",4014.03621531365
"7708",6470.66000386246
"7709",8550.13182919362
"7710",6401.79410153301
"7711",6266.80840963084
"7712",5116.83022815129
"7713",8566.46940919803
"7714",5804.66556101991
"7715",4373.8747581839
"7716",8385.12918790209
"7717",6896.37036023749
"7718",4846.44916723884
"7719",5114.37250406621
"7720",4890.79797587014
"7721",4970.45358333818
"7722",6865.88182294043
"7723",4773.4975640882
"7724",6368.81131749408
"7725",7179.57258120569
"7726",5347.56724817265
"7727",1541.24092944793
"7728",3392.98823046772
"7729",3871.21283286432
"7730",4569.3911018155
"7731",6401.24128325493
"7732",6356.58267647424
"7733",6396.74539500783
"7734",5832.17334182718
"7735",4537.07703639427
"7736",3407.21208607609
"7737",3794.70354992087
"7738",4316.65930815763
"7739",6254.72249826597
"7740",7582.91664916725
"7741",5936.92251842626
"7742",3470.6017985401
"7743",1838.2435854419
"7744",5339.28799578839
"7745",8210.71561745717
"7746",3348.4875112038
"7747",7561.28896268201
"7748",5556.89226558933
"7749",4775.24590532097
"7750",3596.07035522285
"7751",4444.1841144833
"7752",7981.3975841052
"7753",4083.64785931655
"7754",5732.49973308417
"7755",2567.06103934092
"7756",7242.31668364193
"7757",5303.57723497757
"7758",4711.98021859879
"7759",4818.74724660139
"7760",3041.65462639031
"7761",3124.62942226185
"7762",9995.27276839264
"7763",2675.48552827648
"7764",5573.50850709074
"7765",2205.67329586454
"7766",2719.42208864278
"7767",3473.5073630652
"7768",6149.13488592842
"7769",8666.03866003931
"7770",4977.207405489
"7771",750.488136490516
"7772",3382.44008024049
"7773",6574.88897823443
"7774",2639.70144588506
"7775",14100.77325287
"7776",6572.07550781657
"7777",3128.50897742267
"7778",6775.00886090798
"7779",4152.65508492413
"7780",2339.7000835762
"7781",3249.08527694608
"7782",5457.33059543237
"7783",4793.73707950453
"7784",2611.1008073382
"7785",4473.48831764341
"7786",5412.01368305093
"7787",5594.11527706205
"7788",5097.16639796965
"7789",2871.90540653857
"7790",7936.22684328951
"7791",9130.06725786219
"7792",4637.83121767925
"7793",2956.77604883909
"7794",5282.80972733954
"7795",9209.4774722103
"7796",3804.8013246028
"7797",4540.06475663179
"7798",4720.48529854219
"7799",9433.10012460034
"7800",3185.50119929301
"7801",7027.23643959145
"7802",3429.49528492213
"7803",6793.53168667894
"7804",7665.63370526693
"7805",3596.43548104865
"7806",5067.98249417735
"7807",10112.4853823101
"7808",7289.98440955044
"7809",2648.20081540034
"7810",2992.06856812531
"7811",3118.4802274878
"7812",6496.78392506042
"7813",4010.81489445479
"7814",4918.01801998902
"7815",10875.7999489807
"7816",5108.86517197546
"7817",4564.51805066026
"7818",6258.92165289348
"7819",7230.8319110524
"7820",7562.58102573518
"7821",5139.7482168299
"7822",10765.6766481805
"7823",5324.32946939941
"7824",4205.18886722496
"7825",5684.34078030119
"7826",529.048477191885
"7827",2836.69679572957
"7828",6529.39468181127
"7829",3304.12930826558
"7830",4509.99946969788
"7831",3446.71256693313
"7832",4819.71353959525
"7833",3597.93380550621
"7834",7945.31372846797
"7835",8210.19033512438
"7836",5748.03799672431
"7837",2525.24468406971
"7838",5876.43056551594
"7839",4485.23441868776
"7840",2342.30484081851
"7841",5870.46981058613
"7842",4707.11371598998
"7843",4552.20614439738
"7844",4563.10293198936
"7845",5195.61625702103
"7846",6404.84307833971
"7847",4387.48662115523
"7848",5790.95412724919
"7849",5772.86864500836
"7850",2599.07171043468
"7851",3908.27823797351
"7852",5936.19870681688
"7853",2945.53086472402
"7854",2361.30880998919
"7855",3198.51739382563
"7856",4550.45339553553
"7857",4629.5858361909
"7858",8212.34341965156
"7859",4146.66156654735
"7860",2796.26684952993
"7861",10568.8968390363
"7862",5357.39900157106
"7863",2438.22726114152
"7864",5169.70939381822
"7865",4992.16057768784
"7866",4216.93286081753
"7867",1444.8443115566
"7868",9200.20057424466
"7869",6088.55463086069
"7870",4177.74151786772
"7871",5243.79326270631
"7872",4483.44638742181
"7873",970.419352254481
"7874",3482.98411857837
"7875",7654.06125868042
"7876",7207.58868157503
"7877",6358.54742281989
"7878",4274.72164748545
"7879",2195.75354788685
"7880",5146.15062961937
"7881",4734.8276319803
"7882",2020.43743724632
"7883",6974.92311270529
"7884",6592.53360096301
"7885",5151.22888234491
"7886",5786.20159747149
"7887",7488.21879378118
"7888",7638.56768387317
"7889",3794.93315299554
"7890",6196.42040407838
"7891",2815.30014030199
"7892",4521.37391695689
"7893",3078.32657183101
"7894",2532.11917299725
"7895",8315.44471708569
"7896",12458.3102245706
"7897",8340.96284125518
"7898",3260.23795789626
"7899",5242.15658045065
"7900",3091.90077528852
"7901",2644.23390410497
"7902",6662.56529064447
"7903",3611.41917027574
"7904",3337.69192647911
"7905",3584.58300241921
"7906",2664.19671740668
"7907",7655.05931805784
"7908",6105.99687621702
"7909",5068.92985227605
"7910",6286.8135169344
"7911",5839.82143291447
"7912",9207.57287515246
"7913",3230.34603933967
"7914",7753.87278665905
"7915",3783.51458337996
"7916",5354.95502621861
"7917",4465.83751579205
"7918",4599.85982375703
"7919",2702.83961361629
"7920",7329.82512390421
"7921",5040.75772674161
"7922",3304.18824395386
"7923",8325.33187838621
"7924",9086.24004359997
"7925",3060.28440509463
"7926",4571.9902497608
"7927",5760.09883503371
"7928",3965.67994683795
"7929",9243.70102879714
"7930",3052.8505273484
"7931",4893.96009551652
"7932",2357.69778329012
"7933",4107.40856853558
"7934",1529.24297525414
"7935",11533.8530029974
"7936",5416.2488809335
"7937",7687.87400940433
"7938",2633.69281596772
"7939",6890.81946780562
"7940",4305.53569440154
"7941",3678.20411563996
"7942",6128.45756028179
"7943",4950.11927240947
"7944",5547.15671076369
"7945",5153.0112250048
"7946",7745.31306131906
"7947",5144.89425197808
"7948",3924.01582221058
"7949",5043.64894705708
"7950",2683.09556639066
"7951",1930.07046048052
"7952",10316.4344445509
"7953",3237.19630577444
"7954",4421.18905515294
"7955",4829.78269352461
"7956",7086.31226718845
"7957",7339.14250777184
"7958",7780.25291986251
"7959",6431.31355775043
"7960",6388.90428365336
"7961",2429.02703702875
"7962",6204.79730006505
"7963",2668.15049838275
"7964",4155.16077390022
"7965",8562.6621465736
"7966",6542.78812825505
"7967",6307.30742592679
"7968",5154.65877935034
"7969",3938.59749117692
"7970",3886.44279454631
"7971",8760.72125823534
"7972",3940.06066490395
"7973",4247.72298333212
"7974",2923.4037916676
"7975",6025.8330870567
"7976",4728.20320601232
"7977",3398.90282048134
"7978",4433.18491047522
"7979",6067.08490202908
"7980",4101.5989578226
"7981",3036.89505885437
"7982",4385.1158692817
"7983",5773.39293726766
"7984",4790.78199308988
"7985",9301.19927553792
"7986",4446.09865983092
"7987",5345.77869288524
"7988",9075.61876919621
"7989",4873.29414874199
"7990",2727.56661605043
"7991",2992.23004024383
"7992",10485.0944946635
"7993",5119.11131352861
"7994",5293.95130706986
"7995",5887.79119770345
"7996",4992.35995978443
"7997",2872.92845028412
"7998",3804.59503910318
"7999",2854.67279145535
"8000",3640.21346894256
"8001",3367.99465720396
"8002",3554.84640637418
"8003",4526.16753711487
"8004",3118.71865281579
"8005",5536.30700765306
"8006",8429.40170408454
"8007",4488.2649656228
"8008",3250.98828093626
"8009",7494.89570288005
"8010",5326.0702169218
"8011",1668.13786730665
"8012",5031.31077522208
"8013",3492.17115968128
"8014",2842.72357362945
"8015",2854.74327811203
"8016",5126.99856822263
"8017",2592.78599449736
"8018",6188.28962822852
"8019",4895.58888851048
"8020",7052.35263064416
"8021",4499.80698673229
"8022",6267.33053322486
"8023",3715.89234273671
"8024",1159.00099520123
"8025",4364.51033293497
"8026",7551.30741970235
"8027",4966.5961806993
"8028",5185.95157624607
"8029",2166.63911722164
"8030",5882.24415623234
"8031",8045.48418396356
"8032",5455.60885489406
"8033",5286.58172956744
"8034",6029.0880106666
"8035",3585.34919557004
"8036",7085.70891679061
"8037",5673.78015963949
"8038",9050.96101771801
"8039",2459.97041675699
"8040",7568.0795314422
"8041",7842.51433370961
"8042",3377.55103947211
"8043",3822.65952660941
"8044",981.702259796322
"8045",3088.17132915562
"8046",6131.36511687754
"8047",4016.20633850415
"8048",2515.13951013016
"8049",4820.77649813268
"8050",4259.57312334218
"8051",8612.54831627046
"8052",4764.39524710376
"8053",6353.15397295752
"8054",4097.01662502962
"8055",3519.37319444021
"8056",3063.06879003986
"8057",2194.34669733368
"8058",2807.82016734395
"8059",3010.84721069754
"8060",4325.79345631029
"8061",4238.43628836772
"8062",2618.86865457473
"8063",1561.22233089479
"8064",5539.11881760717
"8065",5120.3618820124
"8066",5416.01903302013
"8067",4016.66298201482
"8068",4994.50893895008
"8069",3480.50225366524
"8070",2184.82504923741
"8071",4325.43453346082
"8072",5980.28269737482
"8073",7425.08029640798
"8074",2095.12799572857
"8075",3037.61131680087
"8076",3900.97809464688
"8077",3904.31112094066
"8078",3755.60369152244
"8079",4171.33055946406
"8080",4695.0052282965
"8081",4929.74285757286
"8082",4111.07805402705
"8083",7380.05379624368
"8084",3680.37761937222
"8085",3007.61327164003
"8086",5131.62593080208
"8087",3631.56844968948
"8088",8283.7651406317
"8089",8418.71614076413
"8090",4941.21733891324
"8091",4654.65250090678
"8092",3908.26853612345
"8093",2001.46632411057
"8094",3984.49351599801
"8095",5775.90109932749
"8096",3590.70615115296
"8097",1000.96550255205
"8098",2268.88637830713
"8099",2911.24816238147
"8100",5884.05471128051
"8101",2753.87648032914
"8102",5306.80607154389
"8103",2886.92082777387
"8104",3544.92862348206
"8105",8106.89819814579
"8106",3370.48199329799
"8107",3977.57927708363
"8108",5006.09537176462
"8109",7461.46480680368
"8110",2932.41727788327
"8111",6660.15737401764
"8112",8137.72617922322
"8113",4804.15635677031
"8114",9468.07732944557
"8115",2726.60208955966
"8116",3286.96851999813
"8117",7488.56344926974
"8118",6221.63775404519
"8119",3970.76000630041
"8120",7218.57717276161
"8121",9973.86963005835
"8122",4694.87299631519
"8123",9113.30033321027
"8124",3738.89906316728
"8125",5400.21421683737
"8126",5263.97596844845
"8127",2721.17622121179
"8128",5457.36430542194
"8129",5745.1010977418
"8130",10627.1395600807
"8131",12268.2153832563
"8132",5724.28600045195
"8133",10545.6857680033
"8134",3948.3773098751
"8135",3349.23545808991
"8136",5265.98318333167
"8137",5751.98046224262
"8138",4279.13538267225
"8139",5472.24391007511
"8140",5656.81667059171
"8141",7110.46243783447
"8142",3346.40151060891
"8143",2127.46209947875
"8144",3575.35466829775
"8145",5852.37391962798
"8146",5690.21377491573
"8147",4915.18016477377
"8148",4052.91255038424
"8149",4512.32269481278
"8150",1951.33684087306
"8151",2449.95653611439
"8152",6278.62701614021
"8153",3571.69437713269
"8154",5755.44603602996
"8155",3429.43946815154
"8156",5685.9858153243
"8157",6458.89619143185
"8158",4876.78333028086
"8159",3654.72107426095
"8160",7457.94684194017
"8161",4450.84319905913
"8162",6193.81962669536
"8163",5722.92384426272
"8164",4505.34534167143
"8165",3852.13367495191
"8166",7824.18191635021
"8167",6094.07034401066
"8168",5168.73863849801
"8169",4990.90945113247
"8170",2353.05707455665
"8171",4374.09770567046
"8172",5548.68794193282
"8173",5746.56681125867
"8174",4632.7385948514
"8175",4805.41906516993
"8176",4518.27701604413
"8177",3114.10979526944
"8178",4494.69529147109
"8179",4625.3480860421
"8180",2558.06517030724
"8181",11079.7577642724
"8182",4064.71466210665
"8183",4454.70398904296
"8184",4700.4456284694
"8185",3201.6852834642
"8186",4277.62206308165
"8187",5609.8781359744
"8188",3875.79960393865
"8189",6567.14593216556
"8190",5224.94483058737
"8191",3281.11603221146
"8192",8260.67140922917
"8193",3076.96238319861
"8194",5240.69953205402
"8195",8303.36053365265
"8196",5601.35665701446
"8197",8372.9643344956
"8198",6477.01986126497
"8199",5265.89027411269
"8200",7489.40325325902
"8201",3112.26334917656
"8202",4851.56266765815
"8203",3112.23515019595
"8204",7685.15469420573
"8205",1909.46963498322
"8206",7122.54960811924
"8207",4035.48246508569
"8208",8229.7650764084
"8209",12129.9526596502
"8210",4831.53027036646
"8211",5982.32721002039
"8212",4333.71005372156
"8213",5063.30833851249
"8214",3632.69640615652
"8215",5421.00494638702
"8216",4159.15874022094
"8217",2022.44947710983
"8218",7878.10926634114
"8219",3511.51150654006
"8220",3632.09148762899
"8221",7966.95838398481
"8222",5632.74891978834
"8223",2260.81721141248
"8224",3330.92592052027
"8225",5491.3978598211
"8226",2555.52435354056
"8227",5146.59097921802
"8228",5908.833752312
"8229",7042.01465170091
"8230",4550.7499589806
"8231",3231.8707571784
"8232",2773.72597283131
"8233",2474.12440574996
"8234",3785.02050510008
"8235",4396.55063125602
"8236",7708.56869474112
"8237",1698.73437478207
"8238",4952.76335912081
"8239",3890.47593644122
"8240",2431.01120400173
"8241",4147.86249519826
"8242",3273.70222120261
"8243",4689.86019699543
"8244",4128.42929015018
"8245",8081.65869913454
"8246",5195.45561313769
"8247",3073.38318793842
"8248",4497.87782124488
"8249",2959.58272241184
"8250",3996.75499463396
"8251",5768.4404242023
"8252",7509.92399496952
"8253",3243.78300122876
"8254",6114.12469159119
"8255",6620.59609576612
"8256",5699.12183955411
"8257",11356.7297950047
"8258",2069.03236376162
"8259",7748.64367159491
"8260",6415.98811166832
"8261",8419.3929062066
"8262",10289.568206588
"8263",6400.7260487905
"8264",7231.19153007813
"8265",4531.56114527083
"8266",6961.40356564062
"8267",6179.4989991184
"8268",2581.87429212249
"8269",8578.9114343602
"8270",4594.36032877682
"8271",4951.28148949123
"8272",2974.83298003493
"8273",3463.92133270827
"8274",4223.98564318271
"8275",3508.8438618838
"8276",5147.80757695093
"8277",2720.07936503558
"8278",3417.28183196427
"8279",4032.04972865764
"8280",1658.22420879576
"8281",4507.07506643276
"8282",2436.53180894023
"8283",3153.8300750223
"8284",3278.81617432833
"8285",6449.53756229638
"8286",9008.35554396617
"8287",5729.14011590654
"8288",2828.3728874356
"8289",3721.4775017926
"8290",8399.61926034273
"8291",3923.09535994625
"8292",4190.04541447479
"8293",6079.05586126173
"8294",6161.22860678437
"8295",11798.4034237698
"8296",10484.9607596405
"8297",9280.10035795177
"8298",4397.47697743587
"8299",2627.92456775258
"8300",2711.4404931211
"8301",6607.88972373743
"8302",7439.36370959604
"8303",10079.9551486858
"8304",2591.5468331158
"8305",7787.29004890809
"8306",6626.87334585498
"8307",4204.90867489658
"8308",1884.97265542502
"8309",7141.68266138539
"8310",3405.02056563081
"8311",5578.46979710623
"8312",3963.48173741112
"8313",4545.90400579345
"8314",10390.1243757134
"8315",4774.68727378716
"8316",6866.2254944602
"8317",5959.72051631042
"8318",4904.74572067132
"8319",10719.8803126191
"8320",4632.55987480411
"8321",5265.65918990929
"8322",5970.08399381518
"8323",6634.19058817712
"8324",8031.32564793841
"8325",5000.91702424822
"8326",5588.55296123197
"8327",1551.38299310411
"8328",4692.12375478173
"8329",3944.47609193553
"8330",3960.34959018708
"8331",4290.63499838836
"8332",3804.28763753868
"8333",2775.34611898178
"8334",5120.3235108126
"8335",3354.69191740651
"8336",2921.07805706642
"8337",4732.23713960417
"8338",1561.01065723837
"8339",11450.5359550369
"8340",4001.85557084216
"8341",3381.06966864754
"8342",5994.07742849539
"8343",3117.23984182079
"8344",7179.84150045464
"8345",2271.69707909675
"8346",8453.17708988674
"8347",5535.87945469632
"8348",10473.3885880828
"8349",5444.86491274787
"8350",1073.62545212923
"8351",7926.01338174869
"8352",6825.26765365817
"8353",4568.53530039941
"8354",3664.92600649776
"8355",4743.68873910914
"8356",4052.84652307595
"8357",5175.13290989673
"8358",5075.37296257529
"8359",6732.48370828142
"8360",9323.46901242307
"8361",7395.75054529763
"8362",5969.33527057478
"8363",5814.70729539293
"8364",4046.4294756825
"8365",4496.25912971434
"8366",2415.84167862852
"8367",5667.82338723709
"8368",7358.63529980712
"8369",5803.28461492254
"8370",6422.72106414055
"8371",5912.01554837712
"8372",5006.02778374485
"8373",7365.38114892121
"8374",4020.18240951077
"8375",2274.12267259473
"8376",5846.53615137422
"8377",3589.28135439137
"8378",10542.3386881198
"8379",8735.66048791393
"8380",2750.06827046978
"8381",3164.88076698541
"8382",6468.94825588859
"8383",5218.81525133736
"8384",7172.67837613594
"8385",5967.27599816618
"8386",2642.4330607134
"8387",6132.94249550259
"8388",7505.88928474311
"8389",4675.64952878124
"8390",6403.14307770383
"8391",4961.91269706748
"8392",8405.01420642895
"8393",4559.19270807621
"8394",3086.51862461632
"8395",6038.5317881782
"8396",4935.75373581646
"8397",2813.11762216565
"8398",4591.10841525684
"8399",8904.93088816141
"8400",10527.486733893
"8401",4331.71022802487
"8402",3194.76585405384
"8403",4246.74907123856
"8404",5042.86827938334
"8405",2311.86133127683
"8406",2082.50077412673
"8407",4358.71463839989
"8408",4482.17608142103
"8409",4938.55316655303
"8410",6721.43452188192
"8411",3175.43460609438
"8412",5801.97115263744
"8413",3370.86130486062
"8414",5801.12678327097
"8415",6273.59290456615
"8416",3030.92042701703
"8417",5120.78484565316
"8418",5155.64781473397
"8419",3007.8702673096
"8420",6102.21633090597
"8421",3694.65362264012
"8422",4520.07853098807
"8423",4255.19550945243
"8424",10118.0308730814
"8425",3894.04930770275
"8426",10815.3700959264
"8427",3836.03331507265
"8428",9660.22934563051
"8429",6416.3035065899
"8430",4460.50475458661
"8431",6658.40424090438
"8432",1975.00698751031
"8433",4951.00040383992
"8434",2941.29022475024
"8435",6020.86725117231
"8436",2683.25210582867
"8437",3183.14937577996
"8438",4464.23439794133
"8439",6860.85283139098
"8440",5874.76565478713
"8441",6667.34904087981
"8442",9953.6475738908
"8443",5722.05155962129
"8444",4063.74236843805
"8445",8010.39427689795
"8446",7822.48959202314
"8447",4842.30302901031
"8448",4293.57466244162
"8449",3912.46759917255
"8450",3890.58260556625
"8451",9882.87735935557
"8452",5835.81951881578
"8453",5293.04478391819
"8454",1943.68237865815
"8455",5537.70948036888
"8456",4090.40701500024
"8457",4792.01616368099
"8458",5716.02071832091
"8459",6493.83592605084
"8460",1960.01796938997
"8461",5677.4948555571
"8462",7305.52220955776
"8463",4953.62795573194
"8464",6623.08672836242
"8465",4240.74536029907
"8466",8787.46689002088
"8467",9871.14909230993
"8468",4998.74703524454
"8469",2738.16879795678
"8470",4134.75599787413
"8471",3401.31128406012
"8472",5089.5296998113
"8473",5507.14665075322
"8474",8331.91424863623
"8475",5563.2326602948
"8476",790.372400446504
"8477",4809.87246442522
"8478",8900.48311088182
"8479",4717.71467386006
"8480",3658.51073937066
"8481",5137.64081306325
"8482",4152.13366670313
"8483",2795.32430590899
"8484",7516.19436874473
"8485",7853.01148125349
"8486",7255.87397451774
"8487",2011.35328590265
"8488",8090.11832278862
"8489",4064.71757551952
"8490",4875.82418709819
"8491",6158.1900006127
"8492",4066.35448444448
"8493",7114.23686810938
"8494",6290.65793477785
"8495",3451.1232599456
"8496",3071.62716500839
"8497",5442.02716150094
"8498",4656.76901434013
"8499",6576.58011426736
"8500",3396.30415029958
"8501",4296.90594002174
"8502",2222.27312613046
"8503",8309.39731447923
"8504",4983.35303419014
"8505",4702.49062866432
"8506",5097.14410687919
"8507",4674.03251107188
"8508",5738.177864342
"8509",3511.33794623089
"8510",6331.86989973969
"8511",5868.70369713265
"8512",3075.24023985979
"8513",4052.54481389566
"8514",4055.67735587066
"8515",5461.6410665302
"8516",3099.15183427872
"8517",8261.46625892317
"8518",6362.30535247904
"8519",6720.38854803337
"8520",4835.05053829396
"8521",4243.19460418931
"8522",7321.34716676798
"8523",6679.76403869514
"8524",9049.75213709689
"8525",5005.10123551288
"8526",6956.2653704618
"8527",5906.14835673757
"8528",2839.61993244023
"8529",1797.0444336377
"8530",5299.47749252879
"8531",1818.03159159835
"8532",4966.97297285288
"8533",7987.38532478001
"8534",3992.04670488444
"8535",5041.81911170378
"8536",6141.42365881824
"8537",4252.35056943446
"8538",4042.93110578915
"8539",6906.18633092142
"8540",5653.04165901762
"8541",4861.11974867026
"8542",5806.0063128061
"8543",5943.29896866914
"8544",2814.70905411744
"8545",1768.50571325619
"8546",3520.16559672181
"8547",6485.68046202842
"8548",7035.13536185963
"8549",1503.1364128819
"8550",1851.76583337324
"8551",6795.33258462598
"8552",5075.37857902714
"8553",5331.89592934406
"8554",9209.2364192931
"8555",4115.26800398354
"8556",5390.82781641552
"8557",9470.06068910775
"8558",10372.633889462
"8559",5970.62555111473
"8560",5839.80413344299
"8561",7080.76469950634
"8562",5402.96812677145
"8563",9875.78806718317
"8564",5285.15806512837
"8565",4339.56141840992
"8566",4553.63827008771
"8567",5465.17563672533
"8568",2658.62069598958
"8569",4851.55408046831
"8570",4827.59894160624
"8571",5906.23029609956
"8572",2276.82503769005
"8573",4312.04872401909
"8574",5084.6228690921
"8575",6281.15981781436
"8576",6031.81213406427
"8577",2574.03298200521
"8578",3899.92096770072
"8579",5406.95483739988
"8580",4738.60072588699
"8581",7111.41915647715
"8582",3840.01299653907
"8583",2785.7018792957
"8584",4907.9717247209
"8585",4359.54048577219
"8586",3686.95114762505
"8587",4462.2333906666
"8588",3055.94510767091
"8589",5902.20008862263
"8590",3727.51657706662
"8591",3667.53850819415
"8592",4829.64093778748
"8593",4811.24930046475
"8594",5468.25695041701
"8595",12666.2779402171
"8596",7919.24427476275
"8597",4537.65716953052
"8598",4104.75996702298
"8599",4703.52436277142
"8600",3357.67143079522
"8601",4744.51762685651
"8602",3427.46309980482
"8603",9005.48149518919
"8604",3379.46592034167
"8605",12318.4911046164
"8606",3146.01264170965
"8607",7148.89087749482
"8608",2383.2081471337
"8609",8537.34335368371
"8610",7159.86359774723
"8611",8457.51832531113
"8612",3023.98803390091
"8613",3673.68519967014
"8614",7757.59872406384
"8615",3037.66016059509
"8616",5206.89990670071
"8617",10726.1763200885
"8618",6167.38805310929
"8619",2228.92077480623
"8620",8253.87976612488
"8621",4342.85309909983
"8622",2183.85394151567
"8623",8250.27229235024
"8624",3709.70675344963
"8625",2667.56888516876
"8626",1543.88775662042
"8627",7855.7421707412
"8628",6551.77110004751
"8629",3641.0427337141
"8630",6761.10854191321
"8631",4772.0729965379
"8632",7102.73935341986
"8633",2330.81771723001
"8634",5631.14381640829
"8635",4619.51728061138
"8636",6228.19393405033
"8637",5864.14552925027
"8638",7319.71438140841
"8639",4520.99695435399
"8640",4718.3417908827
"8641",4728.28855003812
"8642",4416.90948569454
"8643",9714.840404986
"8644",4692.34710349556
"8645",3249.9703835402
"8646",6418.92434482253
"8647",2997.84976461332
"8648",5788.30023746367
"8649",4544.70374761528
"8650",5807.02581050666
"8651",2094.3981438161
"8652",4578.35180044541
"8653",5273.71569251781
"8654",9240.45481342013
"8655",3508.28389425005
"8656",2772.30274899513
"8657",5519.58372062375
"8658",3091.56641307269
"8659",6197.96463679511
"8660",3617.09877943358
"8661",6852.20623001765
"8662",9293.16063305334
"8663",5369.12891200214
"8664",5444.56118440937
"8665",3586.4294045493
"8666",1989.21704245551
"8667",5847.64482373575
"8668",3282.49969470163
"8669",6443.19102168706
"8670",7975.73817732889
"8671",2451.17793544184
"8672",3825.18111883686
"8673",2032.23829903075
"8674",3119.34355222801
"8675",5165.16523470008
"8676",5270.68078801635
"8677",7131.25543758617
"8678",2366.46052721218
"8679",7396.52134294854
"8680",6820.41230273113
"8681",4910.1203129135
"8682",4250.10576492234
"8683",5177.00733558834
"8684",3930.42075573152
"8685",3039.41713422531
"8686",6282.33166106167
"8687",6796.99692827248
"8688",6846.44277614739
"8689",5807.63778752403
"8690",5220.99192805687
"8691",3711.11713058292
"8692",12890.8417889962
"8693",4083.20603227941
"8694",6232.17220979847
"8695",5536.26169643394
"8696",3015.46120134997
"8697",4733.02654708357
"8698",3027.42557280918
"8699",2966.70283207227
"8700",3387.45930868981
"8701",1997.28137141623
"8702",8859.71461327869
"8703",5154.88929127535
"8704",7498.05622483621
"8705",6767.32560395659
"8706",5042.35963451525
"8707",2804.34148675442
"8708",7634.33067632181
"8709",12126.6294497498
"8710",3996.78014099033
"8711",3905.04423300253
"8712",4935.29091954068
"8713",3492.63682647701
"8714",3895.03149966995
"8715",5425.87662944733
"8716",5629.12874613272
"8717",3427.43191161245
"8718",3072.81722096424
"8719",4524.47567785141
"8720",3789.54652496526
"8721",4371.38402680628
"8722",2412.7733586891
"8723",4636.74463609885
"8724",4981.88247671432
"8725",3255.56613045617
"8726",4519.35523730447
"8727",6695.01399689366
"8728",1757.6597150329
"8729",4393.35115928145
"8730",7316.93818012974
"8731",2066.78449025296
"8732",2067.02384833066
"8733",4241.25512068346
"8734",4200.09803589369
"8735",4011.04070297373
"8736",8997.16057046503
"8737",1339.32202948345
"8738",3794.19792529859
"8739",1504.52792763495
"8740",1115.68650683906
"8741",9430.28898544138
"8742",3512.61684971303
"8743",3215.65582396992
"8744",3453.85143974546
"8745",6785.83401895425
"8746",2022.88942535227
"8747",7113.97554950137
"8748",5181.90364974324
"8749",3993.66906537442
"8750",9960.66037033981
"8751",6648.1887184729
"8752",3981.76355828531
"8753",2649.94410716544
"8754",3292.77048166952
"8755",2859.67365577014
"8756",3027.02686460735
"8757",5067.13693296502
"8758",5659.0437643826
"8759",4337.92025768443
"8760",3735.32105745847
"8761",3686.99800648243
"8762",7629.86178117327
"8763",6538.53313121089
"8764",3878.14835209073
"8765",10452.5528669037
"8766",6220.84309809143
